id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,Mood
1349527160105656326,"Mubashar Anwar, MD",,"west coast soul... livin' in an east coast world.
Emergency Medicine",2012-04-15 16:57:25,71,78,145,False,2021-01-14 01:22:02,"Thanks for vaccines 1&amp;2!
#Pfizer #PfizerBioNTech #COVID19 #CovidVaccine #HerdImmunity https://t.co/zJ0EmAxAzX","['Pfizer', 'PfizerBioNTech', 'COVID19', 'CovidVaccine', 'HerdImmunity']",Twitter for Android,0,2,False,0
1433045601399148545,Ariful Islam Arif,"Dhaka, Bangladesh",Proud Bangladeshi,2021-08-22 10:16:23,137,63,38,False,2021-09-01 12:34:30,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/PDz5Gpfqab,"['PfizerBioNTech', 'Covid19Vaccine', 'Bangladesh', 'UnitedStates']",Twitter Web App,1,4,False,0
1341308139564457986,Divya Chowdhury,"Mumbai, India",Journalist @Reuters I spoke out. Fought. And won. At least against one of my abusers. The fight is not over. Survived the five stages of grief. Here to help.,2008-02-25 08:40:58,4923,3138,1197,True,2020-12-22 09:02:35,".@BioNTech_Group CEO says could provide a new #vaccine to mimic significant #virus #mutations within 6 weeks, but a… https://t.co/G5xGqoaiOA","['vaccine', 'virus', 'mutations']",Twitter for iPhone,0,1,False,0
1381278201834508290,- 𝙶𝙷.𝙰,𝙹𝙴𝙳𝙳𝙰𝙷 🌊🌴. ,"- 𝙸 𝚍𝚘𝚗’𝚝 𝚠𝚊𝚗𝚝 𝚊𝚗𝚢𝚝𝚑𝚒𝚗𝚐, 𝚓𝚞𝚜𝚝 𝚜𝚝𝚊𝚢 𝚌𝚕𝚘𝚜𝚎 𝚝𝚘 𝚖𝚎💞.",2020-03-14 00:42:03,9,81,1103,False,2021-04-11 16:09:20,"In the day 10-April-2021
I took my first vaccine dose💉🩹.
#COVID19Vaccine #PfizerBiontech 
#فايزر https://t.co/tBMFFWTij2","['COVID19Vaccine', 'PfizerBiontech', 'فايزر']",Twitter for iPhone,0,0,False,0
1355015533234704385,Bill Hoovler,ATL GA,"Loves the Washington Redskins, NY Jets and travel.",2010-05-10 17:10:36,9,12,201,False,2021-01-29 04:50:52,@tylerperry - thank you for the incredibly informative special this evening on the Covid vaccine &amp; congratulations… https://t.co/Rr2CrQmkHv,,Twitter for iPhone,0,0,False,0
1396648693500157952,𝑯𝒐𝒘𝒂𝒓𝒅 𝑪𝒉𝒖 🇨🇦,Canada 🇨🇦,Nothing is too mundane in life.,2009-04-19 17:11:03,220,618,6571,False,2021-05-24 02:06:11,"@AshSmartassSAHM hahaha not mention to maximize the PetroPoints for carwash! 🤑😅🤣 Anyway, my godson in BC has got hi… https://t.co/RiqHOWYBpt",,Twitter Web App,0,1,False,0
1351673505314705413,Madeleine Goldberg,"Pittsburgh, PA",@PittTweet Honors Psychology ‘21 (UGRD) | @UPMC WPIC Dual Diagnosis SBA |      Addiction • Adolescents • Hormones • Reward Processing | Taylor Swift & Star Trek,2020-08-11 23:08:29,18,61,206,False,2021-01-19 23:30:51,"And just like that, I’m fully vaccinated against COVID-19! 🥳 🎉I’m glad to do my part in fighting off this pandemic.… https://t.co/jzgAFz9ttM",,Twitter for iPhone,0,1,False,0
1394749567984414724,Rhiannon,"London, UK",Chasing the sun. It’s Mango Time 🐾🥭,2011-01-07 11:02:59,318,384,22239,False,2021-05-18 20:19:44,"JAB CLUB 🙏

#vaccinated #PfizerBiontech 
#nhs💙 https://t.co/6OgGrafTkY","['vaccinated', 'PfizerBiontech', 'nhs']",Twitter for iPhone,0,11,False,0
1382370846837121025,Cody Velkovich,"Leander, Texas",An Austin Original / Production Manager for @MyAmCap / @SamHoustonState Grad / @ThetaChiIHQ Alum / Husband to @Schmegos / Daddy to #SamsonLuke and #AftonGrace,2009-07-10 01:19:43,899,3335,12191,False,2021-04-14 16:31:07,"If you don't share it with Instagram, did you even get vaccinated? 💉

#vaccinationdone✔️ #covidvaccine… https://t.co/veeTOsYNpo","['vaccinationdone', 'covidvaccine']",Instagram,0,1,False,0
1340640594973089796,STOP #IMMUNITYPASSPORTS,"Great Wolford, England","Si vis pacem, para bellum. Despised by @initintegrity @dankaszeta @BritishArmy 77th Brigade. Considered part of 'Putin's Secret Police' by @johnsweeneyroar",2019-06-23 09:32:24,1907,404,11369,False,2020-12-20 12:50:00,"Because of the futility &amp; building resistance to the #PfizerBioNTech #vaccine in #Britain, the regime has activated… https://t.co/84PZ7N7YKV","['PfizerBioNTech', 'vaccine', 'Britain']",Twitter Web App,2,3,False,0
1436125835568693249,BettytheBoo2880 (she/her) (pfizerx2) (Pro Choice),Far West NSW,"permanently crippled with a back injury, brain injury and sarcastic tongue. Autistic, a partner of an Autistic and a single mum of an Autistic. Australia is 👍",2021-01-08 09:42:20,110,637,2455,False,2021-09-10 00:34:15,@AffirmationsTo @Breath_is_life @TomRyleBTB @RealRickBennett @mmpadellan I take more than 10 and have multiple thin… https://t.co/IBjNSx3b1O,,Twitter for Android,0,4,False,0
1422880170424381446,𝓒𝓻𝓲𝓼𝓼 🌸,Italy,Insert coffee to begin ☕,2011-11-21 07:03:10,96,338,2834,False,2021-08-04 11:20:43,"Kabadtrip talaga tong camera ng phone ko. Out of focus! Amp!
*highlight of this photo is, I'm fully vaccinated! ☺😜… https://t.co/5EJlDb5xNy",,Twitter for Android,0,1,False,0
1360914506382258176,Sarah El Deeb,Lebanon,Associated Press correspondent covering Syria and Lebanon. keeping an eye on the region and a closer eye on Egypt.,2009-05-02 19:50:24,57577,3203,712,True,2021-02-14 11:31:17,"1st jabs of #PfizerBioNTech #coronavirus #Vaccine in #Lebanon, the small country facing numerous problems, includin… https://t.co/oggD3zu6R1","['PfizerBioNTech', 'coronavirus', 'Vaccine', 'Lebanon']",Twitter Web App,3,6,False,0
1352342619993616385,Alison Mutler,"Bucharest, Romania",Romania-based journalist.,2010-03-01 23:37:45,1694,923,3175,False,2021-01-21 19:49:40,#PfizerBioNTech #vaccine #delays #EU #Romania  Delay in Pfizer vaccine shipments frustrate Europe. Deliveries to Ro… https://t.co/Go7j6gkcFJ,"['PfizerBioNTech', 'vaccine', 'delays', 'EU', 'Romania']",Twitter Web App,1,4,False,0
1346355962240770049,Syx2s,nigeria,Palmoil & PKO Dealer/Content Developer/OAP/Film Editor/Media & Brand Consultant/Public Speaker/Development Practitioner/Jesus Apologist!,2009-03-26 04:08:58,957,1020,32896,False,2021-01-05 07:20:50,"Teach Morality 
Learn Morality 
Live Morality 

If Morality was practiced you wouldn't be doing damage-control and… https://t.co/QMDxSFk8dP",,Twitter for Android,1,1,False,0
1350128846012641280,Marcella Kapsokavadi,,Trainee Clinical Psychologist @sheffielduni | Greek lost in Yorkshire | All views my own.,2020-04-26 17:36:52,81,359,1046,False,2021-01-15 17:12:55,Proud receiver of the Covid-19 vaccine! #PfizerBioNTech #vaccine,"['PfizerBioNTech', 'vaccine']",Twitter for Android,0,4,False,0
1339282113472946177,Juan Ayza,Mexico,Photographer and creative writer.,2010-02-17 15:19:58,237,252,33925,False,2020-12-16 18:51:53,This is unbelievably happening indeed! People not #Awakening to clear &amp; confirmed serious adverse reactions (Grade… https://t.co/tsKA60L9so,['Awakening'],Twitter for iPhone,0,0,False,0
1393196146219233280,gn3thsky,Canada,a loving mom to a beautiful daughter,2011-06-21 15:15:21,12,79,1039,False,2021-05-14 13:27:00,Finally got my first dose of #PfizerBiontech vaccine! Thank you Ministry of Health Ontario #GetVaccinated… https://t.co/MMIRtsE5bM,"['PfizerBiontech', 'GetVaccinated']",Twitter for iPhone,0,0,False,0
1340001660773527554,#PunchTheLies🤛,UAE / Manila,Fil-UAE/Continuous Learner/Human Being/Entrepreneur/News/Books/HOPE YOU CHOKE ON YOUR LIES/#BlackLivesMatter #IbalikAngABSCBN #BidenHarris #ProtectVPLeni,2011-05-25 04:24:17,10096,5572,136537,False,2020-12-18 18:31:06,Please read this thread. #COVID19 #PfizerBioNTech #PfizerVaccine #ModernaVaccine https://t.co/pUv3ilnCAG,"['COVID19', 'PfizerBioNTech', 'PfizerVaccine', 'ModernaVaccine']",Twitter for iPad,4,4,False,0
1348159701318569990,nabardeakharin,,,2019-11-10 00:37:50,101,152,43269,False,2021-01-10 06:48:15,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/JMIByqMKv1","['Iran', 'PfizerBioNTech', 'vaccines']",Twitter Web App,0,0,False,0
1358817171942563840,Dr. Melvin Sanicas 🩺🔬,"Zurich, Switzerland",Physician Scientist FRSPH FRSA • #GlobalHealth #InfectiousDiseases • 🎓 UPManila 🇵🇭 HSA 🇸🇬 @LSHTM Leicester 🇬🇧 @UniSiena 🇮🇹 HKS BMGF 🇺🇸 @UniZar 🇪🇸,2017-07-19 15:21:32,33265,2009,19074,False,2021-02-08 16:37:14,Neutralization geometric mean titers (GMTs) of #PfizerBiontech vaccine-elicited sera against mutant viruses were 0.… https://t.co/6xeds4DNqh,['PfizerBiontech'],Twitter Web App,10,25,False,0
1374723835065421828,"Thomas G. Voss, Ph.D",USA,"Husband, father of 5, fly fisherman, nature lover, virologist, & sort of a deep thinker at times. My views are my own and nobody else’s.",2013-04-19 17:13:04,97,326,2502,False,2021-03-24 14:04:38,Second dose of Vaccine in! Hooray for science! #PfizerBioNTech #MasksSaveLives #vaccinated #VaccinesWork,"['PfizerBioNTech', 'MasksSaveLives', 'vaccinated', 'VaccinesWork']",Twitter for iPhone,0,6,False,0
1396517278536159239,Dr Arthur Turrell,,"Research & economics @ONS @DataSciCampus. Into physics, economics, data science, & writing. Book 'The Star Builders' out August with S&S/Orion. Views my own.",2012-06-19 09:29:01,2159,5001,5148,False,2021-05-23 17:23:59,I just got #vaccinated ! 💉😀 Thank you #PfizerBioNTech &amp; @GSTTnhs for the jab. What an amazing achievement the COVID… https://t.co/BU5ZksOp1d,"['vaccinated', 'PfizerBioNTech']",Twitter Web App,2,20,False,0
1383423594143698950,syawal™ シ,,"“Everything should be made as simple as possible, but no simpler.” - Albert Einstein.  
RT or Like ≠ endorsement.",2007-05-17 13:31:09,2813,4996,2252,False,2021-04-17 14:14:22,"Time to boost #covid19 #PfizerBioNTech #vaccine production to 10billion dose/year? @EU_Commission

https://t.co/U4NWGBUhks","['covid19', 'PfizerBioNTech', 'vaccine']",Twitter for Android,0,0,False,0
1441423108716613633,JOHN E. MUDD,"San Juan, Puerto Rico",Dad | Husband | Attorney | Legal Analyst | Teller of Stories| Bread Baker | Statehood Supporter | PROMESA Expert|Contact info: https://t.co/lwgrpjxpqb,2011-10-02 14:56:27,26314,1816,1408,True,2021-09-24 15:23:44,The latest Veritas International! https://t.co/Cy9KmhUqTt #cdc #pfizerbiontech,"['cdc', 'pfizerbiontech']",Paper.li,0,0,False,0
1417824120339779590,MG1086,,"know your self-worth,accept your flaws and love yourself before others.
#notetomyself",2015-11-15 11:20:09,832,2533,13648,False,2021-07-21 12:29:46,"Fully vaccinated today
#PfizerBioNTech",['PfizerBioNTech'],Twitter for Android,0,0,False,0
1397990750323986439,Lysa Lomax (she/her),"Kingston, Ontario","Neurologist, wife and mum. I ❤️EEG, genetic epilepsy, karate, yoga and fantasy books",2012-01-09 06:03:12,266,147,894,False,2021-05-27 18:59:02,"@DrAnneEllis I had malaise, low grade fever and slow thinking x 24h after #PfizerBioNTech. I had burning shoulder pain x 48h.",['PfizerBioNTech'],Twitter for iPhone,0,1,False,0
1428357359680725007,DespoinAire,NYC,Committed to solutions that sustain health in an increasingly toxic world. #maskup #wearamask #chronicillness #chronicpain #colloidalsilver  #thegreys,2019-07-01 09:57:27,30,220,494,False,2021-08-19 14:05:06,Ending the American Military Industrial Complex by withdrawing from Afghanistan the paradigm shift to the Medical I… https://t.co/j6Vz0Sp6Zh,,Twitter for iPad,0,0,False,0
1340344326346461185,Arête News 🌍,Switzerland and Global,The world of #international #organizations. / Secure ProtonMail: info@aretenews.com / DM for Signal  #aretenews,2018-03-22 09:46:29,1440,2077,321,False,2020-12-19 17:12:44,.@Swissmedic_ says its approval of #PfizerBioNTech's shot on Saturday is 'the world’s first authorization in the or… https://t.co/DrrNryK5je,['PfizerBioNTech'],Twitter Web App,2,3,False,0
1363905178987089922,Tamaryn Nelson,,"Advisor, Health/COVID-19 at Amnesty International😷💉👩‍⚕️ @amnesty Views my own. Ex @p4hr, @witness, @paho, @cejil. Alumi @harvard, @georgetown. 🇧🇷 🇺🇸 🌎",2011-09-26 22:24:31,786,2501,191,False,2021-02-22 17:35:09,"My oped in @PharmaTimes on why Amnesty International is pushing #pharma companies - including #AstraZeneca,… https://t.co/vJaEsRmHaq","['pharma', 'AstraZeneca']",Twitter for iPhone,23,49,False,0
1351596960264941571,Peter Szatmary,Up North,NIHR clinical lecturer HPB. surgeon. pancreatologist. mensch. practicing  the art of systematic over-simplification.,2013-12-27 19:58:48,477,798,5190,False,2021-01-19 18:26:41,This was foreseeable. The real question will be - are 2 #PfizerBioNTech doses further apart less effective than the… https://t.co/yPAMMcB7PW,['PfizerBioNTech'],Twitter for iPhone,2,4,False,0
1351685412771815425,Epoch Times Canada,Canada,"The Epoch Times Canadian Edition. Canada's Top Quality Independent Media Company.  News, Opinion, Science & Technology, Health, Entertainment, and Arts.",2009-12-18 14:05:45,6172,29,64,False,2021-01-20 00:18:10,No #PfizerBioNTech Vaccine Doses to Be Shipped to #Canada Next Week: Fortin https://t.co/GJf6aAzLBi,"['PfizerBioNTech', 'Canada']",Twitter Web App,1,3,False,0
1340707312353173504,Steve Schiebel MD CPE FAAP,"Bellevue, WA","CMIO, Board Member, & Pediatrician at Allegro Pediatrics (views = my own ~ RTs +/- my views ~ tweets ≠ medical advice)",2010-08-27 20:24:01,223,514,32,False,2020-12-20 17:15:07,Feeling fine at 24 hours!! #24hourcheck #shot1done #vaccinessavelives #COVID19 #PfizerBioNTech,"['24hourcheck', 'shot1done', 'vaccinessavelives', 'COVID19', 'PfizerBioNTech']",Twitter Web App,0,0,False,0
1364714674856415232,"Eye of Horus-Protection, Royal Power & Good Health",North Hollywood,StayWoque Podcast with Host Pharaoh Musa’s Journey to get Vaccinated!  Let’s go America!  #followme. Link is in Bio!,2019-03-06 21:16:28,19,21,203,False,2021-02-24 23:11:48,StayWoque's Pharaoh Getting The Pfizer Vaccine:https://t.co/fCWJXI1Rnz via @YouTube   #followme #vaccines… https://t.co/igjDqVBtcH,"['followme', 'vaccines']",Twitter Web App,0,0,False,0
1338820828067205120,Zoheb Ahmad,"Manchester, England","Northern, Man United fan, left-footed, 🍕lover. Core Surgical Trainee (ENT). I enjoy long walks on the beach. #Alhamdulillah #FBPE #UTFR",2008-03-03 00:13:59,1029,595,48488,False,2020-12-15 12:18:54,"Vaccinated ✅ 
#PfizerBioNTech #COVID19","['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,1,False,0
1339314360259280898,Higher Rock Education,"Durham, NC","A complete online economics resource for high school students offering free lessons, an in depth glossary, and articles related to current events!",2013-12-06 19:47:36,63,135,59,False,2020-12-16 21:00:01,"#3ThingstoKnow for #Wednesday!

1⃣ 2M additional doses of the #PfizerBioNTech #CovidVaccine will be distributed nex… https://t.co/Uc2Nlpe6k6","['3ThingstoKnow', 'Wednesday', 'PfizerBioNTech', 'CovidVaccine']",Twitter Web App,1,2,False,0
1338896457374560256,Mal Mort,blackpool,,2011-08-08 20:03:13,174,1344,2122,False,2020-12-15 17:19:25,"@SkyNews @BorisJohnson we need it, at least they are talking about it ! #lockdown3 needed ASAP - already seeing a r… https://t.co/Ij3GCa7JWt",['lockdown3'],Twitter for iPhone,0,0,False,0
1346887419468132352,Britney Mallya,"Michigan, USA",Welcome! Sarcasm and poor grammar are in abundance here.,2015-06-03 04:48:10,3,56,36,False,2021-01-06 18:32:39,"2.5 hours #postvaccine not much but anxiously waiting. 

#COVID19 #PfizerBioNTech #VaccineDay","['postvaccine', 'COVID19', 'PfizerBioNTech', 'VaccineDay']",Twitter for iPhone,0,0,False,0
1417125633113657346,Sara Shaddad,Lebanon,هم على ظنونهم يؤثمون، وأنت على طهارة قلبك ترزق، فلا تبالي. عندي غالي بكربلاء♥️,2017-07-24 09:57:04,2243,1031,6239,False,2021-07-19 14:14:14,Vaccinated 💉 #PfizerBioNTech https://t.co/Ve68ueiYbX,['PfizerBioNTech'],Twitter for iPhone,0,35,False,0
1429878345215447048,The World Explorer,,"A blogger
Sharing daily news from around the world
You will love to follow this account",2021-04-01 22:14:43,7,295,353,False,2021-08-23 18:48:58,"Israel finds Covid-19 vaccine booster significantly lowers infection risk https://t.co/n6lcwAsfbR 
#Israel #COVID19… https://t.co/ozMComtA4a","['Israel', 'COVID19']",Twitter Web App,2,0,False,0
1362789599265841155,Uk vaccine data,,"Bio student aiming to provide info about UK 🇬🇧 vaccine programme 💉. Send in requests for data you want to see next! Data: Public Health England, Figures: R",2021-02-19 15:33:15,2,1,0,False,2021-02-19 15:42:14,"As of 19th February 2021, 1/4 of the entire 🇬🇧 population has received at least one dose of a vaccine for SARS-Cov-… https://t.co/xOx5SJ602T",,Twitter for iPhone,0,1,False,0
1352330697629904901,ɯ𝐨ɔʇ𝐨𝐩ʎ𝐧ƃן𝐨𝐨ɔ@,,Not everything is Black & White!,2009-05-15 01:08:10,168,318,1479,False,2021-01-21 19:02:18,@LOCAL444UNIFOR Why is #DougFord speaking with #PfizerBioNTech at all when it is the federal government who purchas… https://t.co/ybGI4uhHqK,"['DougFord', 'PfizerBioNTech']",Twitter Web App,0,0,False,0
1381547499819782146,magdalena steinrück,"Klosterneuburg, Österreich","Empathy & factfulness beats alarmism & denialism. science communicator @ISTAustria, bacterial genetics PhD, mum, data nerd at heart. 🧬🔬📈 Private account",2017-11-25 23:03:57,529,387,3514,False,2021-04-12 09:59:26,Guess which Austrian district has been subject of a recent mass vaccination campaign. So cool! #vaccineswork… https://t.co/yOWzWH3rii,['vaccineswork'],Twitter Web App,1,27,False,0
1339949154781573128,Jeff Matthews MD,Chicago,"Professor, Chair, Chief of Surgery at The University of Chicago. #Surgery, politics, sports, music, culture, and whatever moves me. Plus #DadJokes and #puns.",2009-03-16 01:40:42,8158,1178,15171,True,2020-12-18 15:02:28,"2 hours later: tiniest bit of soreness at injection site
#ItsSafe #ItsEasy #ItDoesntHurt #TakeTheVaccine 💪😷
#PfizerBioNTech #Moderna","['ItsSafe', 'ItsEasy', 'ItDoesntHurt', 'TakeTheVaccine', 'PfizerBioNTech', 'Moderna']",Twitter Web App,0,45,False,0
1339589896625815563,DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,2015-10-23 12:33:47,6843,418,148,True,2020-12-17 15:14:54,"Veteran star @IanMcKellen has received the first dose of the Covid-19 vaccine, and says he is feeling euphoric abou… https://t.co/miG65i7Ki3",,TweetDeck,0,1,False,0
1377212603852816387,Will Voitus van Hamme 💙,Dorset ,"Life begins on the other side of despair - Jean-Paul Sartre

Compassion and reason go a long way.

Writing (non-fiction).

Walking the land.",2016-10-16 21:38:33,1430,1264,10476,False,2021-03-31 10:54:06,"#COVID19

Wow.
#PfizerBioNTech says its Covid-19 vaccine is 100% effective and well tolerated in adolescents

https://t.co/1VLGE8n6yq","['COVID19', 'PfizerBioNTech']",Twitter for Android,0,1,False,0
1339778793494482945,Caleb Hitt,,"Wake Up, Resist Daily, or Become a Slave!!!",2009-06-17 04:02:48,486,730,6355,False,2020-12-18 03:45:30,Plan on getting the jab? https://t.co/0ONUvj68F1 #BioNTech #mRNA #NoVaccineForMe #Health #healthy #COVID19 #COVID… https://t.co/3YdRMrP28c,"['BioNTech', 'mRNA', 'NoVaccineForMe', 'Health', 'healthy', 'COVID19', 'COVID']",Twitter for iPhone,0,0,False,0
1423075980101390337,Mr. Singh Deol 🌾🌾🧑‍🌾🇮🇳🇨🇦🙏,Canada,Support Farmer🙏🙏👍/ #NoFarmerNoFood kisan Ekta Zindabaad💪💪/ RTs are not endorsements,2011-07-18 13:22:56,2183,1678,8501,False,2021-08-05 00:18:47,@sandhu6934 I got #PfizerBioNTech krOh jau better hopefully soon 🙏,['PfizerBioNTech'],Twitter for iPhone,0,0,False,0
1356606317213982721,Mark Merryweather,,Support worker for people with learning disabilities & #autism. #Geneogy #History #DoctorWho Sometimes gets arty with arty stuff.,2020-12-08 20:48:16,9,67,202,False,2021-02-02 14:12:05,Just had my first #PfizerBiontech in @FrimleyHealth - Wrexham Park Hospital. Love the fact that 2 nurses said they… https://t.co/jrv4mKwE0O,['PfizerBiontech'],Twitter for Android,0,2,False,0
1346847747257806850,Brendan May,IG pianomuse11,"Chairman @robertsbridge, helping clients around the world profit from sustainability 🌍 Love music & arts. Global citizen, EU passport holder, British resident.",2008-01-16 16:00:06,10504,3636,17345,False,2021-01-06 15:55:00,Two #Texas #Republican Congress members have now tested positive for #COVID19 less than 3 weeks AFTER receiving the… https://t.co/4VXUJ4ikIe,"['Texas', 'Republican', 'COVID19']",Twitter for iPhone,0,6,False,0
1347690217449418755,Zdenko Šmondrk,,E-Den van Mond,2019-02-08 22:08:52,5,46,349,False,2021-01-08 23:42:41,"@PellegriniP_ @ZuzanaCaputova  THUMB UP @AndrejBabis! Now we ""travel in time"", you have it shorten in… https://t.co/mNh3Z7OGCH",,Twitter for Android,0,0,False,0
1349312283009298432,Martin Booth💙AssistantResearchPractitoner #UHNM,"Stoke-on-Trent, England",Culture & Leadership Change Team @ UHNM • Clinical Research Champion • Continuous Improvement Practitioner • All views are my own #CRPractitioner,2012-02-03 18:28:30,416,873,4613,False,2021-01-13 11:08:11,I’ve done it!! @UHNM_NHS #CovidVaccine #PfizerVaccine #PfizerBioNTech #InThisTogether https://t.co/H9lxjdFEzQ,"['CovidVaccine', 'PfizerVaccine', 'PfizerBioNTech', 'InThisTogether']",Twitter for iPhone,0,21,False,0
1361590485719126016,Asitha Angammana (Ange),United Kingdom,"Happy #Father, #SolutionAnalyst based in #UK from #SriLanka. Interesting on #LoyaltyMarketing, #IT, #Tech, #FinTech, #Finance, #Travelnews and #Retweet",2013-02-08 16:35:25,104,161,290,False,2021-02-16 08:17:23,"WHO approves AstraZeneca/Oxford COVID-19 vaccine for emergency use.
https://t.co/5QNbV2dhm9
#AstraZeneca #WHO… https://t.co/TWieGb8qtq","['AstraZeneca', 'WHO']",Twitter for Android,0,0,False,0
1379737403737448448,ISGlobal,Barcelona,Barcelona Institute for Global Health / Instituto de Salud Global de Barcelona / Institut de Salut Global de Barcelona,2011-05-07 17:17:44,18941,1582,9134,True,2021-04-07 10:06:45,"📢#PfizerBiontech has announced very positive results of their vaccine among #adolescents.

Their phase 3 clinical t… https://t.co/Hxm1EXito7","['PfizerBiontech', 'adolescents']",Twitter Web App,1,4,False,0
1352671263144239104,muffin,"Internet, Europe","CCC, whovian, trekkie, ponies, sharks, karaoke. #YesToNoCovid #NoCovid !! Fights cybercrime during dayjob. Distributes ponies during nightjob",2016-03-06 21:24:00,443,1091,20495,False,2021-01-22 17:35:35,"Yay, #PfizerBioNTech just announced during a #WHO livestream that they can probably raise production speed and be a… https://t.co/0XGGwV2hH3","['PfizerBioNTech', 'WHO']",Twitter Web App,1,1,False,0
1425401797741481995,𝙷𝚊𝚣𝚎𝚕 𝙰𝚗𝚗𝚎,LGN | MNL,"💜👩🏻‍⚕️🦷🐽👑📷👸🏻♒
#𝚝𝚎𝚊𝚖𝙱𝚛𝚢𝙰𝚗𝚗𝚎🐽❤️",2009-10-05 10:18:30,447,484,53663,False,2021-08-11 10:20:45,"2nd dose #PfizerBioNTech 
Fully Vaccinated 🙌🏻
#Resbakuna #Bakunation","['PfizerBioNTech', 'Resbakuna', 'Bakunation']",Twitter for Android,0,0,False,0
1342049445073084416,عبدالله الشايجي,Prof. Abdullah AlShayji-Kuwait,"Era of power of Influence not Era of Influence of Power XChairman/ https://t.co/PY2YCEfEWf.-Kuwait University -Author-Columnist-Yᵒᵘ Oᶰˡʸ Lᶤᵛᵉ Oᶰᶜᵉ RT,Likes&links≠endorsemen",2011-02-05 14:07:40,183320,458,57556,True,2020-12-24 10:08:16,#Kuwait P.M. Sheikh Sabah AlKhaled AlSabah inaugurated the national campaign to vaccinate Kuwaitis &amp; expatriates wi… https://t.co/oy9Ufs1sq6,['Kuwait'],Twitter for iPhone,2,5,False,0
1413023719564398592,Suresh P. Benjamin,"KANDY, SRI LANKA","Dad, Husband, Professor, AvH fellow, Biodiversity, Spiders, Sri Lanka, wildlife, Orchids, Scorpions, Insects, Photography, Ceylon, Taxonomy, conservation",2011-02-15 03:41:45,229,240,3968,False,2021-07-08 06:34:42,@ihplk Do you know how many #PfizerBioNTech shots were given in total?,['PfizerBioNTech'],Twitter Web App,0,0,False,0
1367744941628088322,Jen D,"Anchorage, AK","Critical Care/Hospice/Disaster Relief RN. Travel is fatal to prejudice, bigotry, and narrow-mindedness. - Mark Twain",2009-03-26 17:38:34,17,648,18123,False,2021-03-05 07:53:00,Today? Today I got to vaccinate. Today was a very good day. #CovidVaccine #COVID19 #PfizerBioNTech #Anchorage https://t.co/qOtHJtFuSP,"['CovidVaccine', 'COVID19', 'PfizerBioNTech', 'Anchorage']",Twitter for iPhone,0,0,False,0
1341445244534071304,Carolyn RogersVizena,"Boston, MA","Board Certified Pediatric Plastic Surgeon @BostonCleft, Assistant Professor @Harvardmed, and small dog enthusiast",2016-07-09 19:48:38,246,238,324,False,2020-12-22 18:07:23,@BostonChildrens #Thankful there is finally light at the end of this tunnel! #COVID19vaccine #Science #research… https://t.co/JsxzCSXmMz,"['Thankful', 'COVID19vaccine', 'Science', 'research']",Twitter for iPhone,1,2,False,0
1339303486727610374,Dietsje©️,"Amsterdam, Nederland","The greatness of men does not lie in wealth or power, but in character and goodness...",2019-10-13 20:57:08,235,324,3768,False,2020-12-16 20:16:48,"SEVERE ALLERGIC REACTION AFTER RECEIVING  OF CORONA VACIN IN WASHINGTON  In the US state of Alaska, a health care w… https://t.co/CifPXkmzkB",,Twitter for iPhone,0,0,False,0
1442814344681574402,ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,"Mohali, India","Official Twitter account of PTC NEWS, the leading Punjabi News channel, a source of all news related to Punjab and Punjabiyat worldwide.",2012-09-29 09:27:40,36805,5,202,True,2021-09-28 11:32:00,"#Pfizer to soon submit data on Covid-19 vaccine for kids aged 5-11
#pfizerbooster 
#PfizerBiontech 
#Pfizervaccine 

https://t.co/YXB8fJL7jA","['Pfizer', 'pfizerbooster', 'PfizerBiontech', 'Pfizervaccine']",TweetDeck,0,1,False,0
1395370614425272325,Ruby Carrion,"New York, NY",Wife. Mother. Ovarian Cancer Survivor. Physical Therapist. YouTuber. 🇵🇭🇺🇸🗽 #LGM🧡💙,2009-06-26 02:14:31,333,540,16415,False,2021-05-20 13:27:33,"Fever, chills, headache, body ache, sore arm… Poor hubby day1 post 2nd dose of #PfizerVaccine #PfizerBiontech","['PfizerVaccine', 'PfizerBiontech']",Twitter for iPhone,0,0,False,0
1350751523014283267,Natalie,,I do try to look at the big picture.,2011-03-16 21:05:10,302,458,8636,False,2021-01-17 10:27:13,"If you're allergic to the TB Skin Test, would that make you a risk for severe allergic rxn from the Pfizer and Mode… https://t.co/zHVWUTj6P2",,Twitter for Android,0,0,False,0
1403508992094130176,Markus Mosyah,,,2016-12-29 02:29:09,18,621,530,False,2021-06-12 00:26:34,#PfizerBiontech Vaccine Fully with Jab #1 &amp; Jab #2 https://t.co/vWZB2ESQZX,['PfizerBiontech'],Twitter for Android,0,0,False,0
